x,y,z,vx,vy,vz,fx,fy,fz,mass
4.000003,6.000001,4.000003,0.000065,0.000018,0.000064,0.000000,0.000000,0.000000,1.000000
6.000001,6.000001,4.000003,0.000020,0.000020,0.000067,0.000000,0.000000,0.000000,1.000000
8.000000,6.000001,4.000003,0.000005,0.000020,0.000068,0.000000,0.000000,0.000000,1.000000
10.000000,6.000001,4.000003,-0.000005,0.000020,0.000068,0.000000,0.000000,0.000000,1.000000
11.999999,6.000001,4.000003,-0.000020,0.000020,0.000067,0.000000,0.000000,0.000000,1.000000
13.999997,6.000001,4.000003,-0.000065,0.000018,0.000064,0.000000,0.000000,0.000000,1.000000
15.999985,6.000001,4.000003,-0.000305,0.000016,0.000057,0.000000,0.000000,0.000000,1.000000
17.999753,6.000001,4.000002,-0.004887,0.000013,0.000044,0.000000,0.000000,0.000000,1.000000
0.000247,8.000000,4.000002,0.004889,0.000003,0.000044,0.000000,0.000000,0.000000,1.000000
2.000015,8.000000,4.000003,0.000307,0.000004,0.000058,0.000000,0.000000,0.000000,1.000000
4.000003,8.000000,4.000003,0.000066,0.000004,0.000065,0.000000,0.000000,0.000000,1.000000
6.000001,8.000000,4.000003,0.000020,0.000005,0.000068,0.000000,0.000000,0.000000,1.000000
8.000000,8.000000,4.000003,0.000005,0.000005,0.000069,0.000000,0.000000,0.000000,1.000000
10.000000,8.000000,4.000003,-0.000005,0.000005,0.000069,0.000000,0.000000,0.000000,1.000000
11.999999,8.000000,4.000003,-0.000020,0.000005,0.000068,0.000000,0.000000,0.000000,1.000000
13.999997,8.000000,4.000003,-0.000066,0.000004,0.000065,0.000000,0.000000,0.000000,1.000000
15.999985,8.000000,4.000003,-0.000307,0.000004,0.000058,0.000000,0.000000,0.000000,1.000000
17.999753,8.000000,4.000002,-0.004889,0.000003,0.000044,0.000000,0.000000,0.000000,1.000000
0.000247,10.000000,4.000002,0.004889,-0.000003,0.000044,0.000000,0.000000,0.000000,1.000000
2.000015,10.000000,4.000003,0.000307,-0.000004,0.000058,0.000000,0.000000,0.000000,1.000000
4.000003,10.000000,4.000003,0.000066,-0.000004,0.000065,0.000000,0.000000,0.000000,1.000000
6.000001,10.000000,4.000003,0.000020,-0.000005,0.000068,0.000000,0.000000,0.000000,1.000000
8.000000,10.000000,4.000003,0.000005,-0.000005,0.000069,0.000000,0.000000,0.000000,1.000000
10.000000,10.000000,4.000003,-0.000005,-0.000005,0.000069,0.000000,0.000000,0.000000,1.000000
11.999999,10.000000,4.000003,-0.000020,-0.000005,0.000068,0.000000,0.000000,0.000000,1.000000
13.999997,10.000000,4.000003,-0.000066,-0.000004,0.000065,0.000000,0.000000,0.000000,1.000000
15.999985,10.000000,4.000003,-0.000307,-0.000004,0.000058,0.000000,0.000000,0.000000,1.000000
17.999753,10.000000,4.000002,-0.004889,-0.000003,0.000044,0.000000,0.000000,0.000000,1.000000
0.000247,11.999999,4.000002,0.004887,-0.000013,0.000044,0.000000,0.000000,0.000000,1.000000
2.000015,11.999999,4.000003,0.000305,-0.000016,0.000057,0.000000,0.000000,0.000000,1.000000
4.000003,11.999999,4.000003,0.000065,-0.000018,0.000064,0.000000,0.000000,0.000000,1.000000
6.000001,11.999999,4.000003,0.000020,-0.000020,0.000067,0.000000,0.000000,0.000000,1.000000
8.000000,11.999999,4.000003,0.000005,-0.000020,0.000068,0.000000,0.000000,0.000000,1.000000
10.000000,11.999999,4.000003,-0.000005,-0.000020,0.000068,0.000000,0.000000,0.000000,1.000000
11.999999,11.999999,4.000003,-0.000020,-0.000020,0.000067,0.000000,0.000000,0.000000,1.000000
13.999997,11.999999,4.000003,-0.000065,-0.000018,0.000064,0.000000,0.000000,0.000000,1.000000
15.999985,11.999999,4.000003,-0.000305,-0.000016,0.000057,0.000000,0.000000,0.000000,1.000000
17.999753,11.999999,4.000002,-0.004887,-0.000013,0.000044,0.000000,0.000000,0.000000,1.000000
0.000246,13.999998,4.000002,0.004878,-0.000043,0.000042,0.000000,0.000000,0.000000,1.000000
2.000015,13.999997,4.000003,0.000299,-0.000056,0.000055,0.000000,0.000000,0.000000,1.000000
